system:index,chirps_precip_mm,date,doy,month,year,.geo
20240329,0.5931234860170014,2024-03-29 00:00:00,89,3,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240330,0.5514324993105766,2024-03-30 00:00:00,90,3,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240331,0.7434589786737884,2024-03-31 00:00:00,91,3,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240401,0.0,2024-04-01 00:00:00,92,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240402,0.0,2024-04-02 00:00:00,93,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240403,0.0,2024-04-03 00:00:00,94,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240404,0.0,2024-04-04 00:00:00,95,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240405,1.636112770959687,2024-04-05 00:00:00,96,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240406,3.9708265512447634,2024-04-06 00:00:00,97,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240407,0.0,2024-04-07 00:00:00,98,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240408,0.6976882689870841,2024-04-08 00:00:00,99,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240409,4.051613287819507,2024-04-09 00:00:00,100,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240410,0.0,2024-04-10 00:00:00,101,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240411,0.0706952435468537,2024-04-11 00:00:00,102,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240412,0.8145789174559693,2024-04-12 00:00:00,103,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240413,0.7654488816407335,2024-04-13 00:00:00,104,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240414,0.63875404737202,2024-04-14 00:00:00,105,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240415,0.0055299343919473,2024-04-15 00:00:00,106,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240416,0.0,2024-04-16 00:00:00,107,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240417,0.0,2024-04-17 00:00:00,108,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240418,0.0,2024-04-18 00:00:00,109,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240419,0.0,2024-04-19 00:00:00,110,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240420,2.8087773616933345,2024-04-20 00:00:00,111,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240421,0.0,2024-04-21 00:00:00,112,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240422,0.0,2024-04-22 00:00:00,113,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240423,0.0,2024-04-23 00:00:00,114,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240424,2.793039885137137,2024-04-24 00:00:00,115,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240425,4.593626431975586,2024-04-25 00:00:00,116,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240426,0.0,2024-04-26 00:00:00,117,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240427,0.0,2024-04-27 00:00:00,118,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240428,5.329084223561176,2024-04-28 00:00:00,119,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240429,1.864361313227337,2024-04-29 00:00:00,120,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240430,6.156026429245574,2024-04-30 00:00:00,121,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240501,2.0845036461971693,2024-05-01 00:00:00,122,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240502,0.0,2024-05-02 00:00:00,123,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240503,0.1732338404190772,2024-05-03 00:00:00,124,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240504,0.0,2024-05-04 00:00:00,125,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240505,0.0,2024-05-05 00:00:00,126,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240506,0.6219459066658567,2024-05-06 00:00:00,127,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240507,0.5818574312642698,2024-05-07 00:00:00,128,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240508,1.3354161248699352,2024-05-08 00:00:00,129,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240509,0.00013102519228770407,2024-05-09 00:00:00,130,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240510,0.0,2024-05-10 00:00:00,131,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240511,0.1743322201065191,2024-05-11 00:00:00,132,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240512,2.6392019654933945,2024-05-12 00:00:00,133,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240513,1.7466667308672563,2024-05-13 00:00:00,134,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240514,4.7932388947438485,2024-05-14 00:00:00,135,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240515,2.6392019654933945,2024-05-15 00:00:00,136,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240516,0.8405193644740336,2024-05-16 00:00:00,137,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240517,5.00172923813287,2024-05-17 00:00:00,138,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240518,6.815758664951662,2024-05-18 00:00:00,139,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240519,5.561574099073575,2024-05-19 00:00:00,140,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240520,1.9067347342821437,2024-05-20 00:00:00,141,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240521,0.0,2024-05-21 00:00:00,142,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240522,0.0,2024-05-22 00:00:00,143,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240523,0.0,2024-05-23 00:00:00,144,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240524,0.0,2024-05-24 00:00:00,145,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240525,0.0,2024-05-25 00:00:00,146,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240526,1.213346879317332,2024-05-26 00:00:00,147,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240527,0.0,2024-05-27 00:00:00,148,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240528,0.6073120031501834,2024-05-28 00:00:00,149,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240529,2.249131980379431,2024-05-29 00:00:00,150,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240530,0.0161620355260068,2024-05-30 00:00:00,151,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240531,5.695873001194224,2024-05-31 00:00:00,152,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240601,4.810275707236704,2024-06-01 00:00:00,153,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240602,1.6599429854746166,2024-06-02 00:00:00,154,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240603,2.7048536383842707,2024-06-03 00:00:00,155,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240604,3.217915101080948,2024-06-04 00:00:00,156,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240605,3.402963059569968,2024-06-05 00:00:00,157,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240606,9.7859742008764,2024-06-06 00:00:00,158,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240607,10.125627796204146,2024-06-07 00:00:00,159,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240608,26.82047655016127,2024-06-08 00:00:00,160,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240609,19.274456561364925,2024-06-09 00:00:00,161,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240610,29.42345410492211,2024-06-10 00:00:00,162,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240611,46.021626984544575,2024-06-11 00:00:00,163,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240612,9.53829293629934,2024-06-12 00:00:00,164,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240613,19.334782963366912,2024-06-13 00:00:00,165,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614,7.518501321874714,2024-06-14 00:00:00,166,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615,23.21997462035911,2024-06-15 00:00:00,167,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240616,5.502634054998127,2024-06-16 00:00:00,168,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617,22.46580459495049,2024-06-17 00:00:00,169,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618,14.88416943475556,2024-06-18 00:00:00,170,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619,16.698560534363057,2024-06-19 00:00:00,171,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240620,27.70560267304016,2024-06-20 00:00:00,172,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240621,25.7504191799985,2024-06-21 00:00:00,173,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622,3.937074888286154,2024-06-22 00:00:00,174,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623,18.816865445511016,2024-06-23 00:00:00,175,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624,13.077293348608553,2024-06-24 00:00:00,176,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625,11.59408157299203,2024-06-25 00:00:00,177,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626,7.773622421310401,2024-06-26 00:00:00,178,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627,16.122191096404098,2024-06-27 00:00:00,179,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240628,1.1430714757469538,2024-06-28 00:00:00,180,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629,11.161893137978597,2024-06-29 00:00:00,181,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630,16.53461353823265,2024-06-30 00:00:00,182,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240701,23.4241687123488,2024-07-01 00:00:00,183,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240702,10.721687782395447,2024-07-02 00:00:00,184,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703,12.82275480957505,2024-07-03 00:00:00,185,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704,0.0,2024-07-04 00:00:00,186,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705,0.0,2024-07-05 00:00:00,187,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706,17.5201348970421,2024-07-06 00:00:00,188,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240707,0.0011097055657003,2024-07-07 00:00:00,189,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708,1.835519362527468,2024-07-08 00:00:00,190,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709,11.706077475597835,2024-07-09 00:00:00,191,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710,17.50176014556035,2024-07-10 00:00:00,192,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711,0.0,2024-07-11 00:00:00,193,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712,2.544752233261775,2024-07-12 00:00:00,194,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713,6.421252772393944,2024-07-13 00:00:00,195,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240714,0.0,2024-07-14 00:00:00,196,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715,4.196216375471872,2024-07-15 00:00:00,197,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716,8.36655658877976,2024-07-16 00:00:00,198,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240717,5.443177364449043,2024-07-17 00:00:00,199,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240718,0.0,2024-07-18 00:00:00,200,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719,4.241186338462674,2024-07-19 00:00:00,201,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720,10.842503582596349,2024-07-20 00:00:00,202,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721,0.0,2024-07-21 00:00:00,203,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722,10.702886859312075,2024-07-22 00:00:00,204,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240723,1.0738425225204564,2024-07-23 00:00:00,205,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724,0.0,2024-07-24 00:00:00,206,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240725,0.0,2024-07-25 00:00:00,207,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240726,6.024079718102631,2024-07-26 00:00:00,208,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240727,14.32521008801782,2024-07-27 00:00:00,209,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240728,3.911455756771817,2024-07-28 00:00:00,210,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240729,3.45035549475514,2024-07-29 00:00:00,211,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240730,1.6625343148829363,2024-07-30 00:00:00,212,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240731,0.0,2024-07-31 00:00:00,213,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240801,13.459040861973344,2024-08-01 00:00:00,214,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240802,3.890902403310424,2024-08-02 00:00:00,215,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803,1.8331370451231288,2024-08-03 00:00:00,216,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240804,8.071140683215598,2024-08-04 00:00:00,217,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240805,0.0,2024-08-05 00:00:00,218,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240806,0.0,2024-08-06 00:00:00,219,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240807,4.329957641455316,2024-08-07 00:00:00,220,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240808,6.850565583120195,2024-08-08 00:00:00,221,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240809,2.9381827037118446,2024-08-09 00:00:00,222,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240810,0.2716235456795528,2024-08-10 00:00:00,223,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240811,4.238703354443133,2024-08-11 00:00:00,224,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240812,4.195492162135612,2024-08-12 00:00:00,225,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240813,6.34774590529219,2024-08-13 00:00:00,226,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240814,0.000931054423927214,2024-08-14 00:00:00,227,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240815,0.0,2024-08-15 00:00:00,228,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240816,2.188184269492288,2024-08-16 00:00:00,229,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240817,0.0,2024-08-17 00:00:00,230,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240818,21.98546107858579,2024-08-18 00:00:00,231,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240819,0.0,2024-08-19 00:00:00,232,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240820,0.0,2024-08-20 00:00:00,233,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240821,4.302516472265587,2024-08-21 00:00:00,234,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240822,2.5536868679852835,2024-08-22 00:00:00,235,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240823,1.0142270558892494,2024-08-23 00:00:00,236,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240824,2.248553877955307,2024-08-24 00:00:00,237,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240825,1.286983221865078,2024-08-25 00:00:00,238,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240826,6.338319054965315,2024-08-26 00:00:00,239,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240827,3.1983684175503178,2024-08-27 00:00:00,240,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240828,4.77056748490692,2024-08-28 00:00:00,241,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240829,5.20313281812768,2024-08-29 00:00:00,242,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240830,10.591550616233503,2024-08-30 00:00:00,243,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240831,11.67817443104979,2024-08-31 00:00:00,244,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240901,6.100534713505728,2024-09-01 00:00:00,245,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240902,8.800788521741131,2024-09-02 00:00:00,246,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240903,10.266236495297631,2024-09-03 00:00:00,247,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240904,3.066437025350022,2024-09-04 00:00:00,248,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240905,4.20450956705526,2024-09-05 00:00:00,249,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240906,11.917572435308358,2024-09-06 00:00:00,250,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240907,10.518047202039414,2024-09-07 00:00:00,251,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240908,11.702421495760754,2024-09-08 00:00:00,252,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240909,15.087865715901076,2024-09-09 00:00:00,253,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240910,5.259023601019707,2024-09-10 00:00:00,254,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240911,2.2371233266383936,2024-09-11 00:00:00,255,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240912,3.150170045584268,2024-09-12 00:00:00,256,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240913,2.233682652923019,2024-09-13 00:00:00,257,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240914,2.0948579931545117,2024-09-14 00:00:00,258,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240915,3.862037125887925,2024-09-15 00:00:00,259,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240916,0.1611309398749983,2024-09-16 00:00:00,260,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240917,8.071660077656125,2024-09-17 00:00:00,261,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240918,8.024579221264252,2024-09-18 00:00:00,262,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240919,1.6197320260386776,2024-09-19 00:00:00,263,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240920,5.515914965298887,2024-09-20 00:00:00,264,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240921,9.758748162045524,2024-09-21 00:00:00,265,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240922,4.246917540778387,2024-09-22 00:00:00,266,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240923,5.912216594832489,2024-09-23 00:00:00,267,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240924,19.219045142898675,2024-09-24 00:00:00,268,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240925,0.0,2024-09-25 00:00:00,269,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240926,0.0,2024-09-26 00:00:00,270,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240927,11.665515669154567,2024-09-27 00:00:00,271,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240928,35.8891101489105,2024-09-28 00:00:00,272,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240929,0.8379720413958038,2024-09-29 00:00:00,273,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240930,3.138662589084007,2024-09-30 00:00:00,274,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241001,8.642147514186393,2024-10-01 00:00:00,275,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241002,8.326626477902288,2024-10-02 00:00:00,276,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241003,12.07409309845559,2024-10-03 00:00:00,277,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241004,3.883348135857288,2024-10-04 00:00:00,278,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241005,9.089154404729866,2024-10-05 00:00:00,279,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241006,6.85872531749115,2024-10-06 00:00:00,280,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241007,6.548684042918143,2024-10-07 00:00:00,281,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241008,2.034573445562174,2024-10-08 00:00:00,282,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241009,3.1570669440953534,2024-10-09 00:00:00,283,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241010,0.0,2024-10-10 00:00:00,284,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241011,8.785867881815753,2024-10-11 00:00:00,285,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241012,0.9379647326025164,2024-10-12 00:00:00,286,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241013,11.410073406667212,2024-10-13 00:00:00,287,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241014,2.5824152116577386,2024-10-14 00:00:00,288,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241015,7.775876088325206,2024-10-15 00:00:00,289,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241016,19.51847351161641,2024-10-16 00:00:00,290,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241017,6.206266236422684,2024-10-17 00:00:00,291,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241018,9.66608440801964,2024-10-18 00:00:00,292,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241019,0.0,2024-10-19 00:00:00,293,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241020,19.662305475685574,2024-10-20 00:00:00,294,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241021,0.0,2024-10-21 00:00:00,295,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241022,2.220912303422089,2024-10-22 00:00:00,296,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241023,0.0,2024-10-23 00:00:00,297,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241024,0.0,2024-10-24 00:00:00,298,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241025,0.0,2024-10-25 00:00:00,299,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241026,0.0,2024-10-26 00:00:00,300,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241027,0.0,2024-10-27 00:00:00,301,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241028,3.091175051260413,2024-10-28 00:00:00,302,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241029,8.620565914449,2024-10-29 00:00:00,303,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241030,2.3419755661760777,2024-10-30 00:00:00,304,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241031,1.575086418375721,2024-10-31 00:00:00,305,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241101,3.970935518161008,2024-11-01 00:00:00,306,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241102,3.865299692856573,2024-11-02 00:00:00,307,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103,3.350740516867468,2024-11-03 00:00:00,308,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241104,7.432709001682891,2024-11-04 00:00:00,309,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241105,1.112143971317967,2024-11-05 00:00:00,310,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241106,7.499655178155447,2024-11-06 00:00:00,311,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241107,0.7389676455487324,2024-11-07 00:00:00,312,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241108,0.0,2024-11-08 00:00:00,313,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241109,0.0,2024-11-09 00:00:00,314,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110,0.0,2024-11-10 00:00:00,315,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241111,0.0,2024-11-11 00:00:00,316,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241112,6.866864359667328,2024-11-12 00:00:00,317,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241113,3.74242713755728,2024-11-13 00:00:00,318,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241114,0.0746171838544272,2024-11-14 00:00:00,319,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241115,0.0,2024-11-15 00:00:00,320,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241116,0.7209090261751439,2024-11-16 00:00:00,321,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241117,2.2353546177710277,2024-11-17 00:00:00,322,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241118,25.247253454888146,2024-11-18 00:00:00,323,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241119,20.2773292312328,2024-11-19 00:00:00,324,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241120,0.3858037658257565,2024-11-20 00:00:00,325,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241121,0.7309306372562653,2024-11-21 00:00:00,326,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241122,7.243233979093007,2024-11-22 00:00:00,327,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
